city,area,street,street_number,address,rooms,kvm,price,day_of_month_sold,month_sold_swedish,year_sold,asking_price,avgift,type,floor,running_costs,year_built,hoa,agent_name,agency
Stockholms,Södermalm,Bjurholmsplan,23,Bjurholmsplan 23 2 12 tr,1,23,2480000,24,maj,2016,1975000,1685,LägenhetLägenhet,NA,4176,1929,Brf Bjurholmsparken, Eva Dalhov , HusmanHagberg SödermalmGamla Stan 
Stockholms,Hässelby,Astrakangatan,110,Astrakangatan 110 C,2,62,1995000,24,maj,2016,1995000,4833,LägenhetLägenhet,NA,NA,2006,Brf Astrakangatan, Ulrika Biewald , HusmanHagberg VällingbyHässelbySpånga 
Stockholms,Bromma,Stångjärnsvägen,11,Stångjärnsvägen 11,2,46,2100000,24,maj,2016,2100000,2674,LägenhetLägenhet,NA,3300,1946,Brf Myrmalmen, Julia Hast , Notar 
Stockholms,Kungsholmen,Lagerlöfsgatan,8,Lagerlöfsgatan 8 6 tr,1,20,2435000,24,maj,2016,1750000,736,LägenhetLägenhet,6,NA,1943,Brf Hedvigsberg, Carina Larsson , SkandiaMäklarna Stockholm Kungsholmen 
Nacka,Ljuskärrsberget,Ljuskärrsvägen,16,Ljuskärrsvägen 16,2,44.5,2200000,24,maj,2016,1695000,2630,LägenhetLägenhet,NA,3024,NA,Brf Ljuskärrsberget 1, Cesar Fuentes , Svensk Fastighetsförmedling Nacka 
Stockholms,Bromma,Bällstavägen,242,Bällstavägen 242A,2,59,2300000,23,maj,2016,2195000,3483,LägenhetLägenhet,NA,5040,1984,BRF Sjuksköterskan nr 5, Christoffer Robsahm , Erik Olsson Fastighetsförmedling 
Nacka,Västra,Utövägen,24,Utövägen 24,4,93,2300000,23,maj,2016,2300000,4995,LägenhetLägenhet,NA,4000,NA,Brf Utövägen 8-28, Daniel Eriksson , Fastighetsbyrån Nacka 
Stockholms,Hässelby,Astrakangatan,2,Astrakangatan 2 9 tr,2,42,1850000,23,maj,2016,1695000,2514,LägenhetLägenhet,9,3700,1952,Hsb Brf Taklisten I Stockholm, Andreas Yacoub , Mäklarringen VällingbyHässelby 
Stockholms,Globen/Johanneshov,Blåsutvägen,7,Blåsutvägen 7,1,25,2300000,23,maj,2016,1995000,1266,LägenhetLägenhet,NA,NA,1943,Brf Gobelängen nr 2, Ola Sjolund , HusmanHagberg Enskede 
Nacka,Igelbodaplatån,Svartkärrsvägen,2,Svartkärrsvägen 2,2,68.3,2300000,23,maj,2016,1995000,3525,LägenhetLägenhet,NA,3000,NA,Brf Igelbodaplatån, Alexander Wall , Svensk Fastighetsförmedling Nacka 
Stockholms,Hässelby,Astrakangatan,113,Astrakangatan 113 2tr,2,55,1750000,22,maj,2016,1775000,3685,LägenhetLägenhet,2,2500,1955,Hsb Bostadsrättsförening Tempelekot I Stockholm, Martina Hultkrantz , Mäklarringen VällingbyHässelby 
Stockholms,Globen,Etsarvägen,2,Etsarvägen 2 2 tr,1,20,2020000,20,maj,2016,1650000,1104,LägenhetLägenhet,2,4172,1946,HSB:s Brf Etsningen i Stockholm, Mikael Bernhag , Fastighetsbyrån Enskede 
Stockholms,Södermalm,Sågargatan,17,Sågargatan 17,1,23,2150000,20,maj,2016,1795000,1673,LägenhetLägenhet,NA,2532,1929,Brf Sågverket 17, Peter Johansson , Mäklarringen Östermalm AB 
Stockholms,Bromma,Svartviksslingan,19,Svartviksslingan 19,2,41.5,2475000,20,maj,2016,2295000,2440,LägenhetLägenhet,NA,NA,NA,Hsb:s Brf Svartvik nr 268, Mikaela Lundgren , Bjurfors Bromma 
Stockholms,Bromma,Snörmakarvägen,5,Snörmakarvägen 5,2,42,2150000,20,maj,2016,2200000,3750,LägenhetLägenhet,NA,3888,1942,Brf Väverskan 8, Julia Hast , Notar 
Nacka,Orminge,Betsövägen,6,Betsövägen 6 nb,2,66,1850000,20,maj,2016,1895000,3954,LägenhetLägenhet,NA,4800,1970,NA, Robert Blomster , Mäklarhuset VällingbyHässelby 
Stockholms,Vällingby,Kirunagatan,82,Kirunagatan 82,2,58,2250000,20,maj,2016,1995000,2997,LägenhetLägenhet,NA,NA,1954,NA, Jannike Swacke , Mäklarhuset VällingbyHässelby 
Nacka,Saltängen,Beckasinvägen,36,Beckasinvägen 36,1,42.5,2110000,20,maj,2016,1795000,2263,LägenhetLägenhet,NA,2400,1957,HSB Brf Skuruäng, Henrik Lindkvist , Länsförsäkringar Fastighetsförmedling Nacka 
Sundbybergs,Sundbyberg/Ursvik,Skördegatan,4,Skördegatan 4,2,52.2,2300000,20,maj,2016,1995000,3195,LägenhetLägenhet,NA,NA,2013,Brf hjortronstället 1, Charlotta Melin , Notar 
Stockholms,Vällingby,Vittangigatan,1,Vittangigatan 1 6 tr,1,23,1660000,20,maj,2016,1350000,1526,LägenhetLägenhet,6,2533,1953,Brf Reversalet i Vällingby, Emelie Lagerqvist , HusmanHagberg VällingbyHässelbySpånga 
Sundbybergs,Sundbyberg,Skrivargatan,31,Skrivargatan 31 4tr,2,46,2495000,20,maj,2016,2495000,2944,LägenhetLägenhet,4,5400,2016,Brf Ursvikskulle, Gabriel Bilir , Svenska Mäklarhuset Sundbyberg 
Nacka,Nacka,Finntorpsvägen,3,Finntorpsvägen 3,1,23.5,1900000,20,maj,2016,1495000,1470,LägenhetLägenhet,NA,2640,NA,BRF Bergängen, Alexander Wall , Svensk Fastighetsförmedling Nacka 
Stockholms,Kungsholmen,Skillinggränd,9,Skillinggränd 9,1,20,2450000,20,maj,2016,1750000,908,LägenhetLägenhet,NA,2736,1927,Brf munklägret 10, Angelica Hermansson , Svensk Fastighetsförmedling Sthlm Kungsholmen 
Nacka,Rösunda,Syrenparken,14,Syrenparken 14,2,53,2400000,20,maj,2016,2200000,3841,LägenhetLägenhet,NA,NA,NA,Brf Syrenparken, Louise Samsioe , Svensk Fastighetsförmedling Nacka 
Nacka,Sickla,Atlasvägen,31,Atlasvägen 31,2,40,2225000,19,maj,2016,1975000,2344,LägenhetLägenhet,NA,3800,1958,Brf Atlasbacken, Johan Stenis , Fastighetsbyrån Nacka 
Solna,Skytteholm,Framnäsbacken,22,Framnäsbacken 22 bv,1,37,2300000,19,maj,2016,1995000,1346,LägenhetLägenhet,0,3000,1964,BRF Ingenjören 3, Armin Siggesjo , Fastighetsbyrån Solna 
Stockholms,Årsta,Bolmensvägen,17,Bolmensvägen 17,2,54,2500000,19,maj,2016,2500000,3940,LägenhetLägenhet,NA,9410,1945,Brf Vidöstern, Lukas Selberg , Fastighetsbyrån Årsta 
Stockholms,Johanneshov,Grafikvägen,28,Grafikvägen 28 pl 1,1,29,2180000,19,maj,2016,1790000,2025,LägenhetLägenhet,NA,2700,1946,NA, Christer Grundstrom , ERA EnskedeFarsta kontoret 
Solna,Frösunda,Anders Lundströms gata,13,Anders Lundströms gata 13,1,39,2410000,19,maj,2016,2410000,2364,LägenhetLägenhet,NA,NA,2005,Signalen 1, Anna Ekstrand , Länsförsäkringar Fastighetsförmedling Solna 
Stockholms,Traneberg/Alvik,Kinnekullevägen,42,Kinnekullevägen 42 3 tr,1,38,2250000,19,maj,2016,2195000,3305,LägenhetLägenhet,3,3636,1938,Brf Billingen 2, Tobias Sandseth , Länsförsäkringar Fastighetsförmedling Stockholm Bromma 
Sundbybergs,Sundbybergs,Tulegatan,27,Tulegatan 27A,1,25.8,2150000,19,maj,2016,1895000,1653,LägenhetLägenhet,NA,4116,1939,Brf Hejaren 3, Melanie Smedlund fd Johansson , SkandiaMäklarna Sundbyberg 
Stockholms,Bromma,Snörmakarvägen,7,Snörmakarvägen 7,2,42,2200000,19,maj,2016,2200000,3750,LägenhetLägenhet,NA,7488,1942,Brf Väverskan 8, Julia Hast , Notar 
Nacka,Tollare,Hedenströms väg,20,Hedenströms väg 20,1,33,2300000,19,maj,2016,2300000,2316,LägenhetLägenhet,NA,1560,NA,Tollare Torg, Jacob Persson , SkandiaMäklarna Nacka 
Stockholms,Hässelby,Liljeörnsgränd,3,Liljeörnsgränd 3 4tr,2,61,2050000,19,maj,2016,1995000,4575,LägenhetLägenhet,4,NA,2008,Brf Salongen, Mariette Andersson , HusmanHagberg VällingbyHässelbySpånga 
Stockholms,Gullmarsplan,Grafikvägen,11,Grafikvägen 11 1 tr,1,32,2420000,19,maj,2016,1975000,1525,LägenhetLägenhet,1,3600,1945,Brf Litografin nr 220, Birgitta Sjögren , Karlsson Uddare AB 
Nacka,Älta,Stensövägen,1,Stensövägen 1 bv,1,37,1525000,19,maj,2016,1395000,2177,LägenhetLägenhet,0,6612,1971,NA, Jörgen Lundgren , Mäklarhuset Älta 
Nacka,Älta,Finserudsgränd,20,Finserudsgränd 20 D 1 tr,2,49,2050000,19,maj,2016,1900000,3175,LägenhetLägenhet,1,10896,2006,NA, Jörgen Lundgren , Mäklarhuset Älta 
Nacka,Jarlaberg,Diligensvägen,43,Diligensvägen 43 2 tr,2,63,2400000,18,maj,2016,2100000,4633,LägenhetLägenhet,2,3000,1989,HSB:s Brf Fjädern nr 622, Sandra Enasen , Fastighetsbyrån Nacka 
Stockholms,Lilla,Strålgatan,21,Strålgatan 21,1,24,2250000,18,maj,2016,1995000,1803,LägenhetLägenhet,NA,2752,1939,Brf Strålgatan 21-23, Erica Holmberg , Fastighetsbyrån Bromma 
Stockholms,Vasastan,Sveavägen,97,Sveavägen 97,1,27,2500000,18,maj,2016,2700000,1371,LägenhetLägenhet,NA,4884,NA,NA, Emmy Blinke , BOSTHLM Fastighetsmäklare AB 
Solna,Gamla,Vintervägen,17,Vintervägen 17,1,27,2320000,18,maj,2016,1750000,1631,LägenhetLägenhet,NA,NA,1938,Brf Vintervägen 17, Jennifer Malmström , One Fastighetsmäkleri AB 
Sundbybergs,Sundbyberg/Ursvik,Skrivargatan,31,Skrivargatan 31 vån 44,1.5,35,2100000,18,maj,2016,1895000,2339,LägenhetLägenhet,44,NA,2016,Brf Ursvikskulle, Hanna Rosenqvist , Notar 
Stockholms,Bromma,Askängsbacken,56,Askängsbacken 56,1,34,2355000,18,maj,2016,2095000,2689,LägenhetLägenhet,NA,3836,2012,Brf Margretero 1, Malin Wiman , Svenska Mäklarhuset Bromma 
Stockholms,Bromma,Gubbkärrsvägen,29,Gubbkärrsvägen 29 I,1,26,1880000,18,maj,2016,1595000,1620,LägenhetLägenhet,NA,4200,1950,Brf Koppartältet, Isak Oddsson , Notar 
Sundbybergs,Sundbyberg,Fågelsången,4,Fågelsången 4 1 tr,1,35,2350000,18,maj,2016,2095000,2289,LägenhetLägenhet,1,NA,1939,Fågelsången 4, Marcus Lowenhoff , Länsförsäkringar Fastighetsförmedling Solna 
Stockholms,Bromma,Askängsbacken,52,Askängsbacken 52,1,36,2400000,18,maj,2016,2195000,2762,LägenhetLägenhet,NA,3836,2012,Brf Margretero 1, Malin Wiman , Svenska Mäklarhuset Bromma 
Sundbybergs,Sundbyberg,Mjölnerbacken,75,Mjölnerbacken 75,2,42.6,2060500,18,maj,2016,1595000,2160,LägenhetLägenhet,NA,5256,1986,Brf Palett, Gabriel Bilir , Svenska Mäklarhuset Sundbyberg 
Sundbybergs,Centrala,Vintergatan,12,Vintergatan 12,1,48,2375000,18,maj,2016,2295000,3270,LägenhetLägenhet,NA,3149,1934,Brf Vintergatan 12, Josephine Kvist , Svenska Mäklarhuset Sundbyberg 
Sundbybergs,Centrala,Tulegatan,70,Tulegatan 70 1 tr,1.5,40,2500000,18,maj,2016,1995000,2440,LägenhetLägenhet,1,5256,1942,Brf Tulehus, Josephine Kvist , Svenska Mäklarhuset Sundbyberg 
Stockholms,Fredhäll,Stagneliusvägen,23,Stagneliusvägen 23 5 tr,1,22,2320000,18,maj,2016,1850000,1620,LägenhetLägenhet,5,3300,1937,HSB Brf Bäckahästen, Emma Björkman , Svensk Fastighetsförmedling Sthlm Kungsholmen 
Nacka,Ektorp,Ugglevägen,34,Ugglevägen 34C,1,28.5,1910000,18,maj,2016,1495000,1879,LägenhetLägenhet,NA,3600,1953,HSB:s Brf Skurudal, Caroline Hedin fd Baarsen , Svensk Fastighetsförmedling Nacka 
Sundbybergs,Centrala,Hamngatan,26,Hamngatan 26,1.5,34,2500000,17,maj,2016,1995000,2233,LägenhetLägenhet,NA,3900,NA,Riksbyggens Brf Sjöbodarna 1, Marcus Norman , Fastighetsbyrån Sundbyberg 
Stockholms,Stora,Stenkullavägen,54,Stenkullavägen 54,1,34,2225000,17,maj,2016,1995000,1422,LägenhetLägenhet,NA,250,NA,Brf Stenkulla 54, Robin Heimberger , Fastighetsbyrån Bromma 
Stockholms,Vasastan,Torsgatan,77,Torsgatan 77,1,24.5,2300000,17,maj,2016,1895000,1623,LägenhetLägenhet,NA,NA,1925,HSB i Stockholm Brf Kannan, Robert Ljungstrom , Fastighetsbyrån Vasastan 
Stockholms,Hässelby,Astrakangatan,100,Astrakangatan 100,2,60,1900000,17,maj,2016,1595000,3962,LägenhetLägenhet,NA,4400,1984,Brf: Konsolen, Jimmy Solkarin , Fastighetsbyrån Hässelby 
Nacka,Västra,Ormingeringen,28,Ormingeringen 28B,1.5,45,1850000,17,maj,2016,1850000,3005,LägenhetLägenhet,NA,3540,1968,HSB:s Brf Smaragden I Nacka, Daniel Eriksson , Fastighetsbyrån Nacka 
Sundbybergs,Centrala,Bergsgatan,6,Bergsgatan 6 12 tr,1,24,2160000,17,maj,2016,1650000,1311,LägenhetLägenhet,12,NA,1938,Brf Hejaren 11, Michelle Colegate , Notar 
Solna,Råsunda,Östervägen,10,Östervägen 10,1,42,2500000,17,maj,2016,2500000,2738,LägenhetLägenhet,NA,NA,1938,Brf Branten nr 3, Olof Petersen , Notar 
Stockholms,Bromma,Holbergsgatan,46,Holbergsgatan 46,2,54,2400000,17,maj,2016,2290000,2442,LägenhetLägenhet,NA,6000,1952,Brf Blå Gården, Andreas Nilsson , Notar 
Stockholms,Bromma,Johan Tillanders väg,39,Johan Tillanders väg 39,2,45,2050000,17,maj,2016,1790000,2475,LägenhetLägenhet,NA,4656,2011,Brf Ängby Park 2, Angelica Liljeqvist , Notar 
Stockholms,Årsta,Bolmensvägen,35,Bolmensvägen 35 vån 3,2,40,2195000,17,maj,2016,2195000,2998,LägenhetLägenhet,3,NA,1944,NA, Mattias Näsström , Södermäklarna 
Nacka,Ektorp,Ugglevägen,3,Ugglevägen 3 3 tr,2,38,2320000,17,maj,2016,1895000,3368,LägenhetLägenhet,3,4573,1941,Brf Nackahus i Ekängen, Emma Bivstedt , HusmanHagberg Nacka 
Stockholms,Hässelby,Astrakangatan,109,Astrakangatan 109 tr,3,73,2300000,17,maj,2016,2195000,4535,LägenhetLägenhet,NA,3000,1955,Hsb Bostadsrättsförening Tempelekot I Stockholm, Martina Hultkrantz , Mäklarringen VällingbyHässelby 
Stockholms,Vällingby,Jämtlandsgatan,110,Jämtlandsgatan 110 2tr,2,58,2125000,17,maj,2016,1875000,3114,LägenhetLägenhet,2,4200,1952,NA, Kalle Borgström , BOSTHLM Fastighetsmäklare AB 
Stockholms,Kungsholmen,Kungsbro Strand,19,Kungsbro Strand 19,1,20.5,2270000,16,maj,2016,1995000,1531,LägenhetLägenhet,NA,6116,1934,Brf Kungsklippan i Stockholm, Jonas Lind , Erik Olsson Fastighetsförmedling 
Stockholms,Annedal,Dartanjangs gata,62,Dartanjangs gata 62,2,52,2370000,16,maj,2016,1995000,3357,LägenhetLägenhet,NA,8000,2012,Brf Chateau Mattis, Jan Sulocki , Fastighetsbyrån Bromma 
Stockholms,Bromma,Bäckbornas väg,3,Bäckbornas väg 3,2,66.5,2000000,16,maj,2016,1890000,4307,LägenhetLägenhet,NA,4200,1992,Brf Österbäcken, Isak Oddsson , Notar 
Nacka,Älta,Lillvägen,23,Lillvägen 23,2,48,1770000,16,maj,2016,1595000,3168,LägenhetLägenhet,NA,7356,1993,NA, Jörgen Lundgren , Mäklarhuset Älta 
Nacka,Alphyddan,Alphyddevägen,33,Alphyddevägen 33,1,38.5,2320000,15,maj,2016,2150000,2302,LägenhetLägenhet,NA,3696,1962,Brf Barrträdet, Helena Bjarnhagen , Bjurfors Nacka 
Stockholms,Kungsholmen,Creutzgatan,2,Creutzgatan 2,1,22.5,2250000,14,maj,2016,1850000,1214,LägenhetLägenhet,NA,NA,NA,NA, Mehdi Pirouzfar , Mäklarhuset Essingen Fredhäll 
Nacka,Västra,Ormingeringen,48,Ormingeringen 48 A,1.5,45,1700000,13,maj,2016,1490000,2944,LägenhetLägenhet,NA,NA,NA,Hsb Brf Turkosen I Nacka, Stefan Dockberg , Fastighetsbyrån Nacka 
Stockholms,Lilla,Strålgatan,35,Strålgatan 35,1,25,2310000,13,maj,2016,1895000,1421,LägenhetLägenhet,NA,5812,1939,Brf Dammsugaren 4, Erica Holmberg , Fastighetsbyrån Bromma 
Stockholms,Stora,Vänskapsvägen,45,Vänskapsvägen 45,1,22,2100000,13,maj,2016,1695000,1370,LägenhetLägenhet,NA,3000,1942,Brf Oxhålet, Erica Holmberg , Fastighetsbyrån Bromma 
Stockholms,Bromma,Sigrid Undsets gata,30,Sigrid Undsets gata 30C,1.5,33.4,2022000,13,maj,2016,1690000,1676,LägenhetLägenhet,NA,3600,1952,Brf Skärkarlen 6, Andreas Nilsson , Notar 
Sundbybergs,Rissne,Lavettvägen,41,Lavettvägen 41,2,64.9,2400000,13,maj,2016,2095000,3579,LägenhetLägenhet,NA,3240,1983,Brf Lavetten Örnen, Jacob Persson , SkandiaMäklarna Sundbyberg 
Stockholms,Kungsholmen,Baltzar Von Platens Gata,7,Baltzar Von Platens Gata 7A,1,19.5,2375000,13,maj,2016,1750000,490,LägenhetLägenhet,NA,3000,1930,HSB:s Bostadsrättsförening Göken i Stockholm, Ulrica Carlsson , Erik Olsson Fastighetsförmedling 
Stockholms,Södermalm,Åsögatan,174,Åsögatan 174,1,24,2500000,13,maj,2016,1995000,1350,LägenhetLägenhet,NA,5460,1930,Brf Ljuset, Malin Airas , SkandiaMäklarna Stockholm Södermalm 
Nacka,Älta,Hasselnötsvägen,61,Hasselnötsvägen 61 1tr,2,48.6,1830000,13,maj,2016,1830000,4283,LägenhetLägenhet,1,3096,1992,NA, Rebecca Nowicka , Mäklarhuset Älta 
Stockholms,Traneberg,Vidängsvägen,49,Vidängsvägen 49,2,41.5,2500000,12,maj,2016,2295000,2968,LägenhetLägenhet,NA,4200,1938,Brf Kilsbergen nr 2, Jan Sulocki , Fastighetsbyrån Bromma 
Nacka,Västra,Ormingeringen,25,Ormingeringen 25B,2,60,1975000,12,maj,2016,1995000,3770,LägenhetLägenhet,NA,5580,NA,HSB:s Brf Smaragden I Nacka, Daniel Eriksson , Fastighetsbyrån Nacka 
Sundbybergs,Sundbyberg,Hallonbergsplan,14,Hallonbergsplan 14 vån 2  3,2,62.5,2400000,12,maj,2016,1950000,2512,LägenhetLägenhet,NA,NA,1972,Brf Kompassen 1, Amanda Kujanpää , Notar 
Stockholms,Bromma,Arkitektvägen,8,Arkitektvägen 8,2,40,2300000,12,maj,2016,1995000,3168,LägenhetLägenhet,NA,6300,1938,Brf Nyponrosen, emailprotected , Svenska Mäklarhuset Bromma 
Solna,Bergshamra,Järvstigen,10,Järvstigen 10 15 tr,1,23,1920000,12,maj,2016,1795000,1083,LägenhetLägenhet,15,NA,NA,Järven, Marcus Lowenhoff , Länsförsäkringar Fastighetsförmedling Solna 
Stockholms,Vällingby,Råcksta Gårdsväg,28,Råcksta Gårdsväg 28,2,40,1900000,12,maj,2016,1875000,2748,LägenhetLägenhet,NA,NA,2014,Brf Tännforsen, Niclas Holmberg , Svenska Mäklarhuset Vällingby 
Solna,Vasalund/Råsunda,Gustafsvägen,8,Gustafsvägen 8 1 tr,2,33,2325000,12,maj,2016,1995000,1998,LägenhetLägenhet,1,5600,1939,Brf Välten 8, Adam Bäckström , Svenska Mäklarhuset Solna 
Stockholms,Årsta,Sköntorpsvägen,111,Sköntorpsvägen 111,1,32,2240000,12,maj,2016,1995000,2226,LägenhetLägenhet,NA,3600,1962,Brf Närdingen 1, Ola Sjolund , HusmanHagberg Enskede 
Stockholms,Aspudden,Schlytersvägen,64,Schlytersvägen 64,1,27,2500000,12,maj,2016,1995000,1588,LägenhetLägenhet,NA,4020,NA,Brf Gärdsmygen 2 o 7, Henrik Persson , Svensk Fastighetsförmedling HägerstenLiljeholmen 
Stockholms,Södermalm-Högalid,Högalidsgatan,38,Högalidsgatan 38C 1 tr,1,20,1995000,12,maj,2016,1995000,1340,LägenhetLägenhet,1,3900,1913,Brf Högalidsparken, Carina Husgård , Södermäklarna 
Solna,Råsunda,Östervägen,16,Östervägen 16B,1,33,2330000,11,maj,2016,1795000,1426,LägenhetLägenhet,NA,3600,1945,BRF Charlottenburg, Elisabeth Strandenborg , Fastighetsbyrån Solna 
Stockholms,Globen/Johanneshov,Arkadvägen,1,Arkadvägen 1 4 tr,1,23,2250000,11,maj,2016,1750000,1850,LägenhetLägenhet,4,3400,1942,Brf Arkitekten, Eric Berglund , Fastighetsbyrån Enskede 
Stockholms,Östermalm,Brantingsgatan,25,Brantingsgatan 25,1,24,2300000,11,maj,2016,1975000,1513,LägenhetLägenhet,NA,3600,1939,Brf Mörsaren 2, Lovisa Hidesten , Fastighetsbyrån Östermalm 
Nacka,Skvaltan,Per Hallströms väg,12,Per Hallströms väg 12,2,55,2300000,11,maj,2016,1850000,3607,LägenhetLägenhet,NA,NA,NA,HSB BRF Skvaltan i Nacka, Info , Hemverket AB 
Stockholms,Norra,Jaktgatan,33,Jaktgatan 33,1,30,2330000,11,maj,2016,2295000,1625,LägenhetLägenhet,NA,2896,2016,Brf ND Studios, Josefine Gunnarsson , Position Fastighetsförmedling 
Solna,Karolinska,Fogdevreten,10,Fogdevreten 10,1,34,2200000,11,maj,2016,1895000,2150,LägenhetLägenhet,NA,3228,NA,NA, Sebastian Wallster , Mäklarhuset Solna Sundbyberg 
Stockholms,Bromma,Wergelandsgatan,6,Wergelandsgatan 6,2,58,2300000,11,maj,2016,2275000,2912,LägenhetLägenhet,NA,NA,1951,NA, Patrik Lundberg , Mäklarhuset Stockholm Innerstan 
Solna,Råsunda,Södra Långgatan,32,Södra Långgatan 32,1,33,2190000,11,maj,2016,1795000,1749,LägenhetLägenhet,NA,2496,1932,NA, Christofer Roslin , Mäklarhuset Solna Sundbyberg 
Sundbybergs,Sundbyberg,Franstorpsvägen,4,Franstorpsvägen 4C 1 tr,2,62.5,2500000,11,maj,2016,2395000,3491,LägenhetLägenhet,1,NA,1962,Hsb Brf Apoteket i Sundbyberg, Ylva Gauffin , Notar 
Stockholms,Bromma,Holbergsgatan,42,Holbergsgatan 42,1,40,2200000,11,maj,2016,1690000,1809,LägenhetLägenhet,NA,NA,1952,Brf Blå Gården, Andreas Nilsson , Notar 
Stockholms,Bromma,Sigrid Undsets Gata,30,Sigrid Undsets Gata 30E,1.5,34.1,2065000,11,maj,2016,1690000,1711,LägenhetLägenhet,NA,NA,1952,Brf Skärkarlen 6, Andreas Nilsson , Notar 
Solna,Bergshamra,Mårdstigen,10,Mårdstigen 10,1,33.5,1960000,11,maj,2016,1795000,2272,LägenhetLägenhet,NA,4800,NA,Bergshamra i Solna, Albin Silfwerplatz , SkandiaMäklarna Solna 
Stockholms,Vällingby,Jämtlandsgatan,150,Jämtlandsgatan 150,1,33,2000000,11,maj,2016,1495000,2048,LägenhetLägenhet,NA,3600,NA,Brf Fyrfärgspennan 1, Johanna Eriksson , Bjurfors VällingbyHässelby 
Stockholms,Kungsholmen,Sankt Eriksgatan,41,Sankt Eriksgatan 41,1,27,2500000,11,maj,2016,2395000,790,LägenhetLägenhet,NA,4940,1937,Brf Arbetaren 17, Oskar Bodin , HusmanHagberg Kungsholmen 
Stockholms,Hässelby,Astrakangatan,83,Astrakangatan 83 1tr,2,55,1750000,11,maj,2016,1775000,3685,LägenhetLägenhet,1,2500,1955,Hsb Bostadsrättsförening Tempelekot I Stockholm, Martina Hultkrantz , Mäklarringen VällingbyHässelby 
Solna,Huvudsta,Krysshammarvägen,44,Krysshammarvägen 44 3tr,1.5,44.5,2400000,10,maj,2016,1995000,2242,LägenhetLägenhet,3,NA,1966,Brf Krysshammaren, Elisabeth Strandenborg , Fastighetsbyrån Solna 
Stockholms,Bromma,Besmansvägen,8,Besmansvägen 8,2,46,2500000,10,maj,2016,1995000,2757,LägenhetLägenhet,NA,4400,1942,Brf Besmanet 2, Malin Wiman , Svenska Mäklarhuset Bromma 
Stockholms,Södermalm,Östgötagatan,70,Östgötagatan 70,1,18,2400000,10,maj,2016,1995000,864,LägenhetLägenhet,NA,1800,NA,HSB Brf Kungshuset Tre Portaler, Jeanette Wredhammar , Bjurfors Södermalm 
Stockholms,Bromma,Askängsbacken,3,Askängsbacken 3 3tr,1,27,2075000,10,maj,2016,1795000,1928,LägenhetLägenhet,3,5000,1940,Brf Askängsbacken, Marcus Hjelte , Svenska Mäklarhuset Bromma 
Nacka,Neglinge,Torsvägen,61,Torsvägen 61 C,2,43,1955000,10,maj,2016,1675000,2556,LägenhetLägenhet,NA,1800,1961,HSB Brf Insjön i Nacka, Goran Kristiansson , Länsförsäkringar Fastighetsförmedling Nacka 
Nacka,Orminge,Utövägen,28,Utövägen 28 vån 3 av 3,2,70,2300000,10,maj,2016,1950000,3760,LägenhetLägenhet,3,5736,1967,Brf Utövägen 8-28, Christine Widd , Notar 
Stockholms,Årsta,Sandfjärdsgatan,33,Sandfjärdsgatan 33 6 tr,1,27,2150000,10,maj,2016,1900000,2020,LägenhetLägenhet,6,2400,1963,HSB:s Brf Björklången, Kimberly Pändel Lehn , Svensk Fastighetsförmedling Årsta 
Sundbybergs,Sundbyberg/Ursvik,Oxenstiernas allé,17,Oxenstiernas allé 17 vån 3,1.5,36,2300000,9,maj,2016,2300000,2127,LägenhetLägenhet,3,NA,2013,Brf Gläntan i Syd, Hanna Rosenqvist , Notar 
Nacka,Saltängen,Beckasinvägen,43,Beckasinvägen 43A,2,52.5,2270000,9,maj,2016,1995000,3140,LägenhetLägenhet,NA,NA,1950,HSB:s Brf Bostaden Nr 625, Filip Tentak , Notar 
Stockholms,Nybodahöjden,Nybodaringen,45,Nybodaringen 45,1,27,2185000,9,maj,2016,1875000,2376,LägenhetLägenhet,NA,4200,1936,NA, Resi Wolfmeier , Mäklarhuset Liljeholmen 
Nacka,Västra,Skarpövägen,47,Skarpövägen 47 1tr,1.5,37,1700000,8,maj,2016,1595000,2848,LägenhetLägenhet,1,NA,1969,Brf Skarpöhöjden, Filip Tentak , Notar 
Stockholms,Vällingby,Mörsilsgatan,24,Mörsilsgatan 24,1,37,1900000,6,maj,2016,1650000,1615,LägenhetLägenhet,NA,4980,0,Solterrassen, Mariette Andersson , HusmanHagberg VällingbyHässelbySpånga 
Stockholms,Hammarby,Redargatan,7,Redargatan 7 4tr,1,28,2400000,6,maj,2016,1995000,1905,LägenhetLägenhet,4,5160,2009,HSB brf Redaren, emailprotected , Notar 
Nacka,Nacka,Telefonstigen,1,Telefonstigen 1D,1.5,34,2050000,6,maj,2016,2100000,2292,LägenhetLägenhet,NA,NA,1962,Brf Skvaltan i Nacka, emailprotected , Bjurfors Nacka 
Nacka,Henriksdalsringen,Henriksdalsringen,13,Henriksdalsringen 13,1.5,41,2200000,6,maj,2016,1975000,2175,LägenhetLägenhet,NA,NA,1971,Brf Utsikten 1-35, emailprotected , Bjurfors Nacka 
Stockholms,Bromma,Bällstavägen,51,Bällstavägen 51 1 tr,1,36,2340000,6,maj,2016,1895000,1533,LägenhetLägenhet,1,NA,1943,Brf Skimmeln 8, Jeanette , Bostadsrättsspecialisten 
